index,x,y,z,vx,vy,vz,mass,fx,fy,fz
1036,2.24492,3.36739,2.24492,-0.224487,-0.688336,-0.592851,1,-1.84856e-16,-1.05059e-16,-9.29161e-17
1037,2.24492,3.36739,3.36739,1.54247,-0.127845,-0.968856,1,-7.69512e-16,7.79541e-17,-1.25767e-16
1038,2.24492,3.36739,4.48985,-1.25876,-0.444285,-0.14112,1,-1.08328e-15,-1.62956e-16,-7.40727e-16
1039,2.24492,3.36739,5.61231,0.668331,0.602665,-0.00631507,1,-8.3592e-16,-1.48319e-16,-8.51749e-16
1040,2.24492,3.36739,6.73477,-0.326421,0.23921,-1.24141,1,-1.53631e-16,-3.68737e-16,-9.11814e-17
1041,2.24492,3.36739,7.85723,1.39979,0.462144,0.612745,1,-4.81548e-16,-4.14707e-16,-2.39392e-16
1042,2.24492,3.36739,8.9797,-0.765894,0.907684,-0.327897,1,-6.39191e-16,-5.19333e-17,-1.62891e-15
1043,2.24492,3.36739,10.1022,-0.679702,-0.0292823,-0.0461583,1,-2.25297e-16,-3.72966e-17,-7.40727e-16
1044,2.24492,3.36739,11.2246,-0.769001,-0.635887,-0.691687,1,1.96783e-16,-1.74448e-16,-1.11348e-16
1045,2.24492,3.36739,12.3471,-0.68761,-0.276616,-0.986391,1,-1.84856e-16,-1.05059e-16,-9.75782e-19
1046,2.24492,3.36739,13.4695,-0.494563,0.739323,0.581782,1,-7.39155e-16,8.66278e-17,8.20741e-17
1047,2.24492,3.36739,14.592,-0.748687,0.677703,-1.39572,1,-1.29242e-15,-1.19967e-16,6.58165e-16
1048,2.24492,3.36739,15.7145,1.7174,0.920205,-0.39858,1,-6.69441e-16,-2.06703e-16,-8.78425e-14
1049,2.24492,3.36739,16.8369,0.266595,-0.994549,0.0410281,1,-9.24824e-16,-2.0383e-17,1.75209e-13
1050,2.24492,3.36739,17.9594,-0.134674,-0.593233,-0.333951,1,-7.72331e-16,-2.70725e-16,-2.54788e-17
1051,2.24492,3.36739,19.0819,-0.406392,-0.803741,-0.61011,1,-1.4286e-15,6.25585e-17,-1.74283e-13
1052,2.24492,3.36739,20.2043,-1.02653,0.606199,-0.66254,1,-6.96763e-16,-1.52059e-16,-3.47622e-17
1053,2.24492,3.36739,21.3268,-0.870709,0.594981,0.260187,1,-9.24824e-16,-2.42428e-16,1.73692e-13
1054,2.24492,3.36739,22.4492,0.565781,0.647846,1.37154,1,-7.74934e-16,-2.88073e-16,-5.96311e-17
1055,2.24492,3.36739,23.5717,-0.115094,-1.03473,0.190307,1,-1.4679e-15,-2.53866e-16,-1.75688e-13
1056,2.24492,4.48985,0,-0.478706,-0.680238,0.069015,1,4.70002e-17,6.52215e-16,8.82079e-14
1057,2.24492,4.48985,1.12246,0.609198,-0.594106,0.901527,1,-9.18482e-16,6.43379e-16,-1.24683e-17
1058,2.24492,4.48985,2.24492,-0.705968,-0.174405,0.272016,1,-1.09857e-15,6.76447e-16,-1.35851e-16
1059,2.24492,4.48985,3.36739,-0.279446,-1.26043,0.655572,1,-1.23052e-15,-8.79288e-17,2.95987e-17
1060,2.24492,4.48985,4.48985,-0.446425,0.526502,-0.897898,1,1.79923e-16,6.99161e-16,-8.35852e-16
1061,2.24492,4.48985,5.61231,-0.779563,0.609816,0.239551,1,-9.52472e-17,-2.94076e-16,-8.53199e-16
1062,2.24492,4.48985,6.73477,-0.315375,0.250147,-0.678082,1,-9.49382e-16,5.93181e-16,9.46508e-17
1063,2.24492,4.48985,7.85723,0.0736708,0.0896097,-0.26677,1,-1.0501e-15,-6.29163e-16,7.12321e-17
1064,2.24492,4.48985,8.9797,-0.596574,0.0482802,-0.0407895,1,-4.21213e-17,9.21206e-16,-8.35852e-16
1065,2.24492,4.48985,10.1022,-0.334681,-0.734329,0.00702784,1,4.35307e-17,-2.3683e-16,-8.35852e-16
1066,2.24492,4.48985,11.2246,-0.332909,-0.734927,0.0290394,1,-9.18482e-16,-2.44799e-16,9.72529e-17
1067,2.24492,4.48985,12.3471,1.13555,-0.261539,1.05987,1,-1.10204e-15,-2.09996e-16,-2.11419e-17
1068,2.24492,4.48985,13.4695,1.49425,-0.677341,0.0045945,1,-1.23328e-15,8.19548e-16,1.98843e-16
1069,2.24492,4.48985,14.592,1.48673,-0.0873419,0.0242776,1,2.34784e-16,8.98275e-16,6.43271e-16
1070,2.24492,4.48985,15.7145,-1.18826,-0.378381,0.39201,1,-2.71593e-17,-1.9929e-16,-8.83017e-14
1071,2.24492,4.48985,16.8369,1.7175,-0.140454,-1.18036,1,-1.03053e-15,5.64056e-16,1.75108e-13
1072,2.24492,4.48985,17.9594,-1.00059,-0.0268845,0.83264,1,-7.64688e-16,-1.24824e-15,3.38054e-16
1073,2.24492,4.48985,19.0819,0.447299,0.324735,0.926164,1,1.34007e-16,1.02931e-16,-1.74147e-13
1074,2.24492,4.48985,20.2043,-0.515016,0.0120201,-0.370687,1,-1.34712e-16,-1.96688e-16,-7.01235e-16
1075,2.24492,4.48985,21.3268,-0.196906,-0.714804,-0.245642,1,-1.02706e-15,-3.25857e-16,1.73767e-13
1076,2.24492,4.48985,22.4492,-0.0241318,-0.264831,-0.115984,1,-7.62628e-16,-2.17242e-15,-1.79978e-16
1077,2.24492,4.48985,23.5717,0.282625,0.876528,0.92759,1,-3.05745e-17,-3.05e-16,-1.75598e-13
1078,2.24492,5.61231,0,0.535244,-0.894646,-0.257291,1,-5.31855e-16,1.25416e-15,8.69819e-14
1079,2.24492,5.61231,1.12246,-0.198911,-0.467332,0.240857,1,1.97813e-16,1.59748e-15,2.33862e-16
1080,2.24492,5.61231,2.24492,-1.13462,1.19896,0.845409,1,6.35342e-17,2.69913e-15,-1.7228e-16
1081,2.24492,5.61231,3.36739,0.334485,-0.045541,0.86924,1,6.55942e-18,6.73615e-16,-3.60714e-16
1082,2.24492,5.61231,4.48985,0.484195,0.782919,-0.0436752,1,-1.46205e-16,1.0357e-15,5.25906e-16
1083,2.24492,5.61231,5.61231,1.26386,0.825627,0.359366,1,-3.1328e-16,-4.10303e-16,6.38663e-16
1084,2.24492,5.61231,6.73477,0.885804,-0.298636,-0.829393,1,2.97071e-17,9.31452e-16,-9.42172e-17
1085,2.24492,5.61231,7.85723,0.223444,-0.0419834,-0.141967,1,1.17582e-16,-3.94975e-16,2.82977e-17
1086,2.24492,5.61231,8.9797,0.857691,0.116961,0.185013,1,-2.57227e-16,1.25774e-15,9.69995e-16
1087,2.24492,5.61231,10.1022,-0.236315,0.623064,0.495705,1,-1.74502e-16,5.35122e-16,5.25906e-16
1088,2.24492,5.61231,11.2246,0.614803,-0.353998,0.92258,1,2.18629e-16,1.10819e-16,-4.80302e-17
1089,2.24492,5.61231,12.3471,1.29892,0.595359,-0.575476,1,6.35342e-17,1.42152e-16,9.86624e-18
1090,2.24492,5.61231,13.4695,-0.573123,-0.267599,-0.401872,1,1.48536e-17,1.04159e-15,3.31766e-17
1091,2.24492,5.61231,14.592,-0.0548794,0.446788,0.203715,1,-3.75676e-17,1.23308e-15,2.32812e-15
1092,2.24492,5.61231,15.7145,0.138906,-0.17249,-0.0541617,1,-2.40856e-16,-3.08577e-16,-8.66859e-14
1093,2.24492,5.61231,16.8369,0.560163,-1.42768,-0.00989049,1,1.16015e-15,9.02327e-16,1.74984e-13
1094,2.24492,5.61231,17.9594,0.199653,0.553924,-0.717782,1,1.65775e-16,-1.01405e-15,-2.27682e-17
1095,2.24492,5.61231,19.0819,-0.757924,0.412418,-1.35178,1,-2.22424e-16,4.34264e-16,-1.73206e-13
1096,2.24492,5.61231,20.2043,0.939829,0.159103,1.10307,1,-2.58203e-16,5.65818e-17,5.69843e-16
1097,2.24492,5.61231,21.3268,-0.775051,-0.310826,-1.70862,1,1.14974e-15,-1.60608e-15,1.7365e-13
1098,2.24492,5.61231,22.4492,-0.568506,-0.131834,-1.39307,1,1.87567e-16,-2.49074e-15,-1.39645e-16
1099,2.24492,5.61231,23.5717,-0.284215,-1.41023,-0.184316,1,-2.95066e-16,-2.52958e-16,-1.76529e-13
1100,2.24492,6.73477,0,0.808638,-0.0263103,1.1736,1,3.25261e-16,-4.68375e-17,8.69111e-14
1101,2.24492,6.73477,1.12246,0.552874,0.954112,-0.544044,1,2.45138e-16,2.55763e-16,1.2631e-16
1102,2.24492,6.73477,2.24492,-0.563865,0.243471,-1.12016,1,-1.02435e-15,1.41272e-16,-2.01553e-16
1103,2.24492,6.73477,3.36739,0.329482,-0.231124,0.940945,1,-7.07225e-16,1.07228e-16,-1.0571e-16
1104,2.24492,6.73477,4.48985,0.477183,0.775879,-0.536431,1,-3.22116e-16,-1.06794e-16,6.06842e-16
1105,2.24492,6.73477,5.61231,0.738533,1.02256,-0.0292585,1,1.63715e-17,-2.48174e-16,3.88266e-16
1106,2.24492,6.73477,6.73477,-0.528571,-0.51315,0.876452,1,-2.78423e-16,-9.6494e-18,-1.71196e-16
1107,2.24492,6.73477,7.85723,1.8983,-0.697349,-0.752143,1,-5.99672e-16,4.8247e-17,6.17995e-18
1108,2.24492,6.73477,8.9797,0.648654,-0.535923,0.720039,1,-7.66206e-16,-1.06794e-16,-2.81337e-16
1109,2.24492,6.73477,10.1022,0.325372,-0.0185113,0.310977,1,5.71483e-16,-2.20418e-16,6.06842e-16
1110,2.24492,6.73477,11.2246,0.265016,-0.128828,-1.2468,1,2.38199e-16,6.14743e-17,-3.41524e-17
1111,2.24492,6.73477,12.3471,0.12215,1.11354,-1.14218,1,-1.02435e-15,1.34333e-16,-9.86624e-18
1112,2.24492,6.73477,13.4695,-0.689077,0.301039,0.0255392,1,-7.19802e-16,1.2284e-16,-2.71051e-17
1113,2.24492,6.73477,14.592,0.286979,-0.497223,0.822186,1,-3.21249e-16,-6.47269e-17,1.74726e-15
1114,2.24492,6.73477,15.7145,0.0287594,0.492539,0.22521,1,-2.26327e-16,-1.34387e-16,-8.66067e-14
1115,2.24492,6.73477,16.8369,0.119913,0.442813,0.130375,1,-2.47415e-16,-3.47378e-16,1.74938e-13
1116,2.24492,6.73477,17.9594,-0.848152,0.769252,0.578109,1,-1.01514e-15,-6.36427e-17,-2.62377e-17
1117,2.24492,6.73477,19.0819,-1.49792,-0.465242,0.737055,1,2.28387e-16,6.94431e-17,-1.72994e-13
1118,2.24492,6.73477,20.2043,-1.29949,0.667327,-0.101921,1,-2.22749e-16,-1.35146e-16,1.31691e-15
1119,2.24492,6.73477,21.3268,0.945566,-0.002328,-0.513651,1,-2.54354e-16,-3.11817e-16,1.73682e-13
1120,2.24492,6.73477,22.4492,0.213899,-0.0230537,-0.576584,1,-1.03227e-15,-1.77918e-16,-9.32414e-17
1121,2.24492,6.73477,23.5717,1.56798,-0.689873,-1.59172,1,2.82597e-16,-1.74936e-16,-1.76805e-13
1122,2.24492,7.85723,0,1.11669,-0.415171,-0.212183,1,3.58004e-16,1.30104e-16,8.81503e-14
1123,2.24492,7.85723,1.12246,-0.258186,-0.40531,-0.544928,1,7.51894e-16,-1.74448e-16,6.38595e-17
1124,2.24492,7.85723,2.24492,-0.711075,0.0443895,-0.286763,1,-1.29345e-16,1.16985e-16,-8.94467e-17
1125,2.24492,7.85723,3.36739,0.513228,0.34064,-0.659279,1,-1.86645e-16,7.79541e-17,-2.64545e-16
1126,2.24492,7.85723,4.48985,0.0724389,-0.297698,-0.70475,1,-1.03124e-15,5.99564e-17,2.94903e-17
1127,2.24492,7.85723,5.61231,0.484214,-0.0875159,-0.290706,1,5.22585e-17,-3.55618e-17,-8.1532e-17
1128,2.24492,7.85723,6.73477,-0.61095,-0.730163,1.40791,1,4.0148e-16,7.53521e-17,-6.34258e-17
1129,2.24492,7.85723,7.85723,0.232352,-0.774956,0.202236,1,-8.14615e-16,-1.92663e-16,-4.51028e-17
1130,2.24492,7.85723,8.9797,0.748319,0.117229,0.972151,1,-3.65105e-16,-1.62088e-16,-8.58688e-16
1131,2.24492,7.85723,10.1022,-1.0981,-1.41305,0.18285,1,2.18792e-16,-1.46584e-16,2.94903e-17
1132,2.24492,7.85723,11.2246,0.191507,-2.3687,-0.443835,1,7.51894e-16,-6.34258e-17,4.13081e-17
1133,2.24492,7.85723,12.3471,-0.719471,-0.988189,-0.718488,1,-1.29345e-16,5.96311e-18,-7.91468e-18
1134,2.24492,7.85723,13.4695,0.417835,-0.722697,-0.698697,1,-2.11799e-16,8.66278e-17,4.04407e-17
1135,2.24492,7.85723,14.592,-1.15197,0.897945,0.30627,1,-1.01834e-15,1.02945e-16,1.42838e-15
1136,2.24492,7.85723,15.7145,-1.77118,-0.697771,0.372821,1,-3.36374e-16,1.26364e-16,-8.70722e-14
1137,2.24492,7.85723,16.8369,0.903823,0.594509,-0.25394,1,-3.69713e-16,2.01662e-16,1.75035e-13
1138,2.24492,7.85723,17.9594,-1.37353,0.615356,-0.21227,1,-2.44975e-16,-4.86807e-17,-6.71121e-17
1139,2.24492,7.85723,19.0819,0.0443267,-0.127279,-0.962676,1,-7.38179e-16,1.73581e-16,-1.73964e-13
1140,2.24492,7.85723,20.2043,0.253711,0.159009,-0.303635,1,-3.63696e-16,1.81008e-16,2.91366e-16
1141,2.24492,7.85723,21.3268,0.329455,-0.975467,-0.192498,1,-3.69713e-16,2.01662e-16,1.73623e-13
1142,2.24492,7.85723,22.4492,0.0140345,-1.23131,-0.0422891,1,-2.19822e-16,4.49944e-17,-2.12287e-16
1143,2.24492,7.85723,23.5717,0.515555,-0.216459,-0.0259986,1,-1.08279e-15,-1.42844e-16,-1.75896e-13
1144,2.24492,8.9797,0,0.394129,-0.276405,-0.212909,1,4.70002e-17,2.08126e-16,8.80969e-14
1145,2.24492,8.9797,1.12246,-0.838586,-0.012103,-0.239172,1,-9.18482e-16,6.43379e-16,-1.24683e-17
1146,2.24492,8.9797,2.24492,0.349291,0.397891,0.559028,1,-6.54479e-16,6.76447e-16,-1.35851e-16
1147,2.24492,8.9797,3.36739,-0.364763,-1.54437,0.523891,1,-1.23052e-15,-8.79288e-17,2.95987e-17
1148,2.24492,8.9797,4.48985,0.301112,-0.451838,0.39155,1,-4.21213e-17,-1.89017e-16,-7.2483e-16
1149,2.24492,8.9797,5.61231,-1.03131,0.728765,-0.238304,1,-9.52472e-17,-2.94076e-16,-7.42177e-16
1150,2.24492,8.9797,6.73477,-0.592067,-0.442205,-0.165903,1,-9.49382e-16,-2.94998e-16,9.46508e-17
1151,2.24492,8.9797,7.85723,-0.0130005,0.0327081,-0.306341,1,-6.06015e-16,-1.51734e-15,7.12321e-17
1152,2.24492,8.9797,8.9797,0.137453,0.00435362,-0.460845,1,-4.21213e-17,3.30275e-17,-1.16892e-15
1153,2.24492,8.9797,10.1022,-0.570279,0.429722,0.369849,1,4.35307e-17,-1.12501e-15,-7.2483e-16
1154,2.24492,8.9797,11.2246,0.036015,0.653596,-1.39209,1,-9.18482e-16,-2.44799e-16,9.72529e-17
1155,2.24492,8.9797,12.3471,-0.404554,-0.821164,1.59753,1,-6.57948e-16,-2.09996e-16,-2.11419e-17
1156,2.24492,8.9797,13.4695,0.501076,-0.0575578,0.55462,1,-1.23328e-15,-6.863e-17,1.98843e-16
1157,2.24492,8.9797,14.592,0.78678,0.782206,0.651528,1,1.27394e-17,-8.78082e-16,8.65315e-16
1158,2.24492,8.9797,15.7145,-0.190586,-0.356905,-0.683859,1,-2.71593e-17,-1.9929e-16,-8.81907e-14
1159,2.24492,8.9797,16.8369,0.351671,-0.114176,-0.298447,1,-1.03053e-15,5.64056e-16,1.75108e-13
1160,2.24492,8.9797,17.9594,-0.338112,1.02645,0.673486,1,-7.64688e-16,-1.24824e-15,3.38054e-16
1161,2.24492,8.9797,19.0819,1.29298,0.373475,0.0385554,1,-8.80372e-17,1.02931e-16,-1.73925e-13
1162,2.24492,8.9797,20.2043,-0.0224922,-0.724751,-0.895967,1,-1.34712e-16,-1.96688e-16,-4.7919e-16
1163,2.24492,8.9797,21.3268,0.35514,-0.664057,0.148074,1,-1.02706e-15,-3.25857e-16,1.73767e-13
1164,2.24492,8.9797,22.4492,0.786207,-0.473219,1.4233,1,-7.62628e-16,-2.17242e-15,-1.79978e-16
1165,2.24492,8.9797,23.5717,-0.706735,0.700379,0.29927,1,-3.05745e-17,-1.19318e-15,-1.75598e-13
1166,2.24492,10.1022,0,0.841942,-0.792726,1.6335,1,-5.041e-16,1.14314e-15,8.68501e-14
1167,2.24492,10.1022,1.12246,-0.13121,0.478123,1.0221,1,3.08835e-16,1.38584e-15,2.33862e-16
1168,2.24492,10.1022,2.24492,-0.433097,0.583797,-0.548669,1,1.19045e-16,2.57423e-15,-1.7228e-16
1169,2.24492,10.1022,3.36739,0.985743,-0.540365,0.025479,1,6.20706e-17,4.46366e-16,-3.60714e-16
1170,2.24492,10.1022,4.48985,0.212506,0.554432,1.39353,1,-1.18449e-16,9.21206e-16,1.10183e-15
1171,2.24492,10.1022,5.61231,-0.324862,0.805671,1.39479,1,-3.68791e-16,-2.95811e-16,1.21459e-15
1172,2.24492,10.1022,6.73477,0.112993,-0.391474,-1.22814,1,8.52183e-17,5.94915e-16,-9.42172e-17
1173,2.24492,10.1022,7.85723,1.33046,-0.174788,-0.711624,1,1.73093e-16,-6.15285e-16,2.82977e-17
1174,2.24492,10.1022,8.9797,-0.967331,-0.712638,0.650112,1,-3.40494e-16,1.14325e-15,1.10183e-15
1175,2.24492,10.1022,10.1022,0.745379,0.460738,0.0919905,1,-2.30013e-16,-2.38565e-16,1.10357e-15
1176,2.24492,10.1022,11.2246,-0.887367,-0.51893,-0.786238,1,3.29652e-16,-2.44799e-16,-4.80302e-17
1177,2.24492,10.1022,12.3471,0.401555,-0.755239,-0.508106,1,1.19045e-16,-2.08262e-16,9.86624e-18
1178,2.24492,10.1022,13.4695,-0.13455,-1.18514,0.0313372,1,7.03647e-17,8.19548e-16,3.31766e-17
1179,2.24492,10.1022,14.592,-0.0804405,0.837905,-0.582974,1,-1.20834e-16,1.12032e-15,2.01587e-15
1180,2.24492,10.1022,15.7145,-0.925414,-0.266665,-0.780193,1,-7.43221e-17,-1.9929e-16,-8.6554e-14
1181,2.24492,10.1022,16.8369,0.0232687,-1.31992,-0.430912,1,1.24342e-15,5.67526e-16,1.74984e-13
1182,2.24492,10.1022,17.9594,-0.662557,0.400937,-0.576381,1,2.49041e-16,-1.23436e-15,-2.27682e-17
1183,2.24492,10.1022,19.0819,-1.23511,-0.144574,0.224933,1,-3.05691e-16,3.24976e-16,-1.73073e-13
1184,2.24492,10.1022,20.2043,-0.196728,-0.434848,-0.47785,1,-3.13714e-16,-2.7822e-16,1.14577e-15
1185,2.24492,10.1022,21.3268,0.0755768,-0.631996,-0.23466,1,1.23301e-15,-1.94609e-15,1.7365e-13
1186,2.24492,10.1022,22.4492,0.527464,-0.923951,-0.0327696,1,2.70834e-16,-2.83681e-15,-1.39645e-16
1187,2.24492,10.1022,23.5717,-1.2726,0.160052,-0.69564,1,-3.50577e-16,-5.88627e-16,-1.76661e-13
1188,2.24492,11.2246,0,0.718247,-1.04844,0.311549,1,7.98678e-16,1.22745e-16,8.63994e-14
1189,2.24492,11.2246,1.12246,0.861107,-0.732114,-0.612759,1,1.27811e-15,2.67933e-17,1.27177e-16
1190,2.24492,11.2246,2.24492,-0.673774,-0.345916,0.364955,1,3.34476e-16,8.40392e-17,-1.9288e-16
1191,2.24492,11.2246,3.36739,-0.406759,-0.7961,-1.4328,1,2.97559e-16,2.02854e-16,-2.15865e-16
1192,2.24492,11.2246,4.48985,1.13105,1.1897,0.395305,1,1.53577e-16,-2.50559e-16,9.97263e-16
1193,2.24492,11.2246,5.61231,-0.578922,0.52849,0.670669,1,5.38469e-16,-2.57159e-16,7.78688e-16
1194,2.24492,11.2246,6.73477,-0.184708,0.0278088,0.871316,1,1.28857e-15,2.08939e-16,3.14419e-18
1195,2.24492,11.2246,7.85723,-1.16732,0.706212,-0.220959,1,7.20452e-17,-1.57968e-16,-1.0571e-16
1196,2.24492,11.2246,8.9797,-0.793131,-0.731842,-0.61477,1,-2.90512e-16,-1.39537e-16,1.09084e-16
1197,2.24492,11.2246,10.1022,-0.862238,1.25412,0.34637,1,6.49491e-16,-2.29404e-16,9.95528e-16
1198,2.24492,11.2246,11.2246,0.750067,0.397117,0.0415844,1,1.26423e-15,2.85281e-17,-1.16552e-16
1199,2.24492,11.2246,12.3471,0.0485042,-0.28329,-0.225657,1,3.34476e-16,-1.65747e-17,-2.92735e-18
1200,2.24492,11.2246,13.4695,-1.00261,0.765332,-1.28712,1,2.8547e-16,2.04589e-16,-2.79724e-17
1201,2.24492,11.2246,14.592,-0.754876,1.4247,0.094709,1,-6.71663e-17,-2.51806e-16,2.14115e-15
1202,2.24492,11.2246,15.7145,0.121483,0.450259,-1.09368,1,2.95608e-16,-7.05409e-17,-8.62128e-14
1203,2.24492,11.2246,16.8369,-0.992469,-0.316876,-0.642159,1,1.32018e-15,-2.2073e-16,1.74911e-13
1204,2.24492,11.2246,17.9594,-0.0576179,0.342664,0.982884,1,5.45679e-16,-2.41235e-16,8.30499e-17
1205,2.24492,11.2246,19.0819,0.57045,-0.706303,-0.267608,1,4.80356e-16,1.0159e-16,-1.72604e-13
1206,2.24492,11.2246,20.2043,-0.463069,-0.722099,-0.883743,1,2.99077e-16,-7.05409e-17,1.15217e-15
1207,2.24492,11.2246,21.3268,1.17525,0.0060286,-0.160761,1,1.31324e-15,-8.10848e-17,1.73747e-13
1208,2.24492,11.2246,22.4492,0.338778,0.376828,0.791257,1,5.34945e-16,-2.60317e-16,-1.4962e-16
1209,2.24492,11.2246,23.5717,-0.531626,0.283952,-0.647697,1,7.49455e-16,-1.15088e-16,-1.76871e-13
1210,2.24492,12.3471,0,-0.139278,0.0387066,0.107689,1,4.36283e-16,7.45931e-17,8.77438e-14
1211,2.24492,12.3471,1.12246,0.0737147,0.566859,-0.424989,1,-3.24176e-17,-1.20672e-16,1.36718e-16
1212,2.24492,12.3471,2.24492,0.124293,-0.539461,2.06854,1,3.03577e-17,1.46476e-16,-9.74698e-17
1213,2.24492,12.3471,3.36739,-0.651565,-0.498169,0.623844,1,-9.77842e-16,2.56956e-17,-1.72497e-16
1214,2.24492,12.3471,4.48985,-0.30891,0.624428,0.106653,1,-6.58653e-16,-1.70111e-16,-2.3103e-16
1215,2.24492,12.3471,5.61231,-0.290284,-0.535102,-0.560979,1,-1.98734e-16,1.20346e-17,-4.49605e-16
1216,2.24492,12.3471,6.73477,-0.282581,-0.125135,-0.591491,1,7.20778e-16,-2.07408e-16,-1.71196e-16
1217,2.24492,12.3471,7.85723,-0.0819146,-0.777073,0.534,1,-4.81711e-16,1.33248e-16,5.12828e-17
1218,2.24492,12.3471,8.9797,0.667047,-0.500772,-0.540661,1,-2.14564e-16,-5.9089e-17,-2.3103e-16
1219,2.24492,12.3471,10.1022,0.12163,0.895433,1.052,1,3.56377e-16,3.97902e-17,-2.3103e-16
1220,2.24492,12.3471,11.2246,-0.998813,0.711799,-0.0454481,1,-3.93565e-17,-1.20672e-16,-2.12829e-16
1221,2.24492,12.3471,12.3471,-0.0343917,0.356248,-0.342741,1,3.03577e-17,1.46476e-16,-5.14996e-17
1222,2.24492,12.3471,13.4695,0.772905,1.00785,1.03401,1,-9.90419e-16,3.43692e-17,1.71304e-17
1223,2.24492,12.3471,14.592,-1.31154,-0.164306,-1.37359,1,-8.7983e-16,-1.89193e-16,1.80104e-15
1224,2.24492,12.3471,15.7145,-0.546951,-1.70097,0.317353,1,-5.28549e-17,-1.01427e-16,-8.74455e-14
1225,2.24492,12.3471,16.8369,0.150971,-0.308162,-0.562618,1,-1.36393e-16,2.1684e-18,1.75388e-13
1226,2.24492,12.3471,17.9594,0.218114,-0.718456,-0.766988,1,-8.99888e-18,1.54499e-16,1.79978e-17
1227,2.24492,12.3471,19.0819,-0.856812,-0.146007,-0.414582,1,-5.17544e-16,-6.32632e-17,-1.73385e-13
1228,2.24492,12.3471,20.2043,-0.276851,0.368366,0.681011,1,-5.62159e-17,-2.12341e-16,8.10373e-16
1229,2.24492,12.3471,21.3268,1.02368,0.0411127,0.24457,1,-1.43332e-16,2.1684e-18,1.73627e-13
1230,2.24492,12.3471,22.4492,0.129377,-1.18825,-0.263874,1,-2.61293e-17,1.58185e-16,-3.42608e-17
1231,2.24492,12.3471,23.5717,-0.263284,-0.363602,-0.0308361,1,-4.35578e-16,-1.40242e-16,-1.76528e-13
1232,2.24492,13.4695,0,-0.160063,-0.700668,-0.10887,1,1.23545e-16,1.86808e-16,8.80323e-14
1233,2.24492,13.4695,1.12246,-0.457473,-1.85815,-0.992121,1,2.12124e-16,1.57209e-17,1.5233e-16
1234,2.24492,13.4695,2.24492,0.0585407,0.772466,-1.72233,1,-1.69515e-16,3.10624e-16,-9.0314e-17
1235,2.24492,13.4695,3.36739,-0.621458,0.304319,0.620688,1,-7.54117e-16,1.55366e-16,-1.22298e-16
1236,2.24492,13.4695,4.48985,-0.302281,-0.485502,0.862769,1,-1.06116e-15,7.54605e-17,-7.33747e-16
1237,2.24492,13.4695,5.61231,0.55982,0.607112,-0.333601,1,-8.48334e-16,1.94072e-17,-8.4477e-16
1238,2.24492,13.4695,6.73477,0.784951,-1.38027,0.80005,1,-1.3829e-16,4.52112e-17,-8.59772e-17
1239,2.24492,13.4695,7.85723,-0.0516468,0.0898792,-0.671854,1,-4.66153e-16,-4.22839e-18,-2.28983e-16
1240,2.24492,13.4695,8.9797,-1.29035,0.0748304,0.389037,1,-6.17074e-16,7.54605e-17,-1.62193e-15
1241,2.24492,13.4695,10.1022,0.493614,0.420091,0.259153,1,-2.37711e-16,1.3043e-16,-7.40686e-16
1242,2.24492,13.4695,11.2246,-0.659307,0.542506,-0.735912,1,1.84369e-16,-9.53014e-17,-1.06143e-16
1243,2.24492,13.4695,12.3471,0.780251,-0.0610453,-0.0377615,1,-1.69515e-16,8.85793e-17,-1.84314e-18
1244,2.24492,13.4695,13.4695,0.609322,0.708371,0.544447,1,-7.51515e-16,1.65775e-16,8.46762e-17
1245,2.24492,13.4695,14.592,-0.586063,0.539099,-0.579376,1,-1.31194e-15,1.03704e-16,6.51267e-16
1246,2.24492,13.4695,15.7145,0.554014,-1.01173,-0.0682211,1,-6.74807e-16,-3.97902e-17,-8.78355e-14
1247,2.24492,13.4695,16.8369,-0.58637,0.615134,0.788664,1,-9.36968e-16,-1.64961e-16,1.75203e-13
1248,2.24492,13.4695,17.9594,0.136572,0.11623,0.497336,1,-7.84637e-16,1.40675e-16,-2.20093e-17
1249,2.24492,13.4695,19.0819,0.790211,0.0249327,-0.356009,1,-1.41309e-15,3.70851e-16,-1.74288e-13
1250,2.24492,13.4695,20.2043,0.454326,-1.31906,0.642985,1,-6.74374e-16,1.26743e-16,-2.78775e-17
1251,2.24492,13.4695,21.3268,-0.507898,-0.171799,0.647522,1,-9.36968e-16,1.67238e-16,1.73688e-13
1252,2.24492,13.4695,22.4492,-0.299018,0.457397,0.805493,1,-7.87239e-16,1.23057e-17,-5.35596e-17
1253,2.24492,13.4695,23.5717,0.0735106,0.219253,-0.0864779,1,-1.4524e-15,-4.18502e-17,-1.75678e-13
1254,2.24492,14.592,0,0.0774553,-0.792873,-0.210031,1,8.68988e-17,2.46804e-15,8.81509e-14
1255,2.24492,14.592,1.12246,-0.917624,-0.638602,-1.4216,1,-1.16915e-15,2.30221e-15,4.93312e-18
1256,2.24492,14.592,2.24492,0.182598,1.19757,-0.325125,1,-1.11938e-15,2.35306e-15,-1.27556e-16
1257,2.24492,14.592,3.36739,0.679644,0.796426,-0.851819,1,-1.46655e-15,1.55209e-15,3.63208e-18
1258,2.24492,14.592,4.48985,-0.701843,0.700807,-0.0672721,1,2.20473e-16,1.85324e-15,-8.92502e-16
